title,authors,genre,description,image_url,rating
Selected Stories of O. Henry,"O. Henry, Victoria Blake",Thriller,"A compelling Thriller novel by O. Henry, Victoria Blake. 'Selected Stories of O. Henry' has captivated readers with its engaging narrative and deep character development. Rated 4.16 stars on Goodreads.",https://images.gr-assets.com/books/1328753059m/14469.jpg,4.16
The Taste of Home Cookbook,"Janet Briggs, Beth Wittlinger",Romance,"A compelling Romance novel by Janet Briggs, Beth Wittlinger. 'The Taste of Home Cookbook' has captivated readers with its engaging narrative and deep character development. Rated 4.25 stars on Goodreads.",https://images.gr-assets.com/books/1309198140m/3885.jpg,4.25
,Franz Kafka,Fiction,A compelling Fiction novel by Franz Kafka. '' has captivated readers with its engaging narrative and deep character development. Rated 4.02 stars on Goodreads.,https://images.gr-assets.com/books/1446102089m/17688.jpg,4.02
Cry to Heaven,Anne Rice,Science Fiction,A compelling Science Fiction novel by Anne Rice. 'Cry to Heaven' has captivated readers with its engaging narrative and deep character development. Rated 3.83 stars on Goodreads.,https://images.gr-assets.com/books/1385216547m/31335.jpg,3.83
Goddess,Josephine Angelini,Romance,A compelling Romance novel by Josephine Angelini. 'Goddess' has captivated readers with its engaging narrative and deep character development. Rated 4.24 stars on Goodreads.,https://images.gr-assets.com/books/1351415040m/7849034.jpg,4.24
Crave,J.R. Ward,Biography,A compelling Biography novel by J.R. Ward. 'Crave' has captivated readers with its engaging narrative and deep character development. Rated 4.09 stars on Goodreads.,https://images.gr-assets.com/books/1373163501m/7828882.jpg,4.09
The Dogs of War,Frederick Forsyth,Science Fiction,A compelling Science Fiction novel by Frederick Forsyth. 'The Dogs of War' has captivated readers with its engaging narrative and deep character development. Rated 3.96 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.96
Necroscope,Brian Lumley,Romance,A compelling Romance novel by Brian Lumley. 'Necroscope' has captivated readers with its engaging narrative and deep character development. Rated 3.99 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.99
When Rabbit Howls,"Truddi Chase, Robert A. Phillips Jr.",Fiction,"A compelling Fiction novel by Truddi Chase, Robert A. Phillips Jr.. 'When Rabbit Howls' has captivated readers with its engaging narrative and deep character development. Rated 4.03 stars on Goodreads.",https://placehold.co/400x600?text=No+Cover,4.03
Variant,Robison Wells,Business,A compelling Business novel by Robison Wells. 'Variant' has captivated readers with its engaging narrative and deep character development. Rated 3.92 stars on Goodreads.,https://images.gr-assets.com/books/1298564680m/10433900.jpg,3.92
Path of the Assassin,Brad Thor,Business,A compelling Business novel by Brad Thor. 'Path of the Assassin' has captivated readers with its engaging narrative and deep character development. Rated 4.17 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,4.17
Waylander,David Gemmell,Fantasy,A compelling Fantasy novel by David Gemmell. 'Waylander' has captivated readers with its engaging narrative and deep character development. Rated 4.26 stars on Goodreads.,https://images.gr-assets.com/books/1403179303m/568099.jpg,4.26
After,Amy Efaw,Science Fiction,A compelling Science Fiction novel by Amy Efaw. 'After' has captivated readers with its engaging narrative and deep character development. Rated 3.73 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.73
Surfacing,Margaret Atwood,Fiction,A compelling Fiction novel by Margaret Atwood. 'Surfacing' has captivated readers with its engaging narrative and deep character development. Rated 3.45 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.45
You Had Me At Hello,Mhairi McFarlane,History,A compelling History novel by Mhairi McFarlane. 'You Had Me At Hello' has captivated readers with its engaging narrative and deep character development. Rated 3.79 stars on Goodreads.,https://images.gr-assets.com/books/1348787624m/15733851.jpg,3.79
Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,"Kevin D. Mitnick, William L. Simon, Steve Wozniak",Fantasy,"A compelling Fantasy novel by Kevin D. Mitnick, William L. Simon, Steve Wozniak. 'Ghost in the Wires: My Adventures as the World's Most Wanted Hacker' has captivated readers with its engaging narrative and deep character development. Rated 3.95 stars on Goodreads.",https://images.gr-assets.com/books/1344265017m/10256723.jpg,3.95
The Wheel of Time: Boxed Set #1,Robert Jordan,History,A compelling History novel by Robert Jordan. 'The Wheel of Time: Boxed Set #1' has captivated readers with its engaging narrative and deep character development. Rated 4.43 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,4.43
Pure,Julianna Baggott,Biography,A compelling Biography novel by Julianna Baggott. 'Pure' has captivated readers with its engaging narrative and deep character development. Rated 3.74 stars on Goodreads.,https://images.gr-assets.com/books/1302743156m/9680114.jpg,3.74
Something Like Fate,Susane Colasanti,Mystery,A compelling Mystery novel by Susane Colasanti. 'Something Like Fate' has captivated readers with its engaging narrative and deep character development. Rated 3.72 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.72
Excalibur,Bernard Cornwell,Biography,A compelling Biography novel by Bernard Cornwell. 'Excalibur' has captivated readers with its engaging narrative and deep character development. Rated 4.38 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,4.38
My Name Is Mary Sutter,Robin Oliveira,History,A compelling History novel by Robin Oliveira. 'My Name Is Mary Sutter' has captivated readers with its engaging narrative and deep character development. Rated 3.81 stars on Goodreads.,https://images.gr-assets.com/books/1263584183m/7352053.jpg,3.81
So You Want to Be a Wizard,Diane Duane,Fantasy,A compelling Fantasy novel by Diane Duane. 'So You Want to Be a Wizard' has captivated readers with its engaging narrative and deep character development. Rated 3.8 stars on Goodreads.,https://images.gr-assets.com/books/1328877065m/116563.jpg,3.8
Death in the Clouds,Agatha Christie,Science Fiction,A compelling Science Fiction novel by Agatha Christie. 'Death in the Clouds' has captivated readers with its engaging narrative and deep character development. Rated 3.78 stars on Goodreads.,https://images.gr-assets.com/books/1308808359m/16326.jpg,3.78
Foreign Influence,Brad Thor,Science Fiction,A compelling Science Fiction novel by Brad Thor. 'Foreign Influence' has captivated readers with its engaging narrative and deep character development. Rated 4.24 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,4.24
Cemetery Dance,"Douglas Preston, Lincoln Child",Science Fiction,"A compelling Science Fiction novel by Douglas Preston, Lincoln Child. 'Cemetery Dance' has captivated readers with its engaging narrative and deep character development. Rated 4.0 stars on Goodreads.",https://placehold.co/400x600?text=No+Cover,4.0
Hitch-22: Some Confessions and Contradictions,Christopher Hitchens,Business,A compelling Business novel by Christopher Hitchens. 'Hitch-22: Some Confessions and Contradictions' has captivated readers with its engaging narrative and deep character development. Rated 4.03 stars on Goodreads.,https://images.gr-assets.com/books/1327906136m/7332753.jpg,4.03
Baudolino,"Umberto Eco, William Weaver, R.C.S. Libri",Biography,"A compelling Biography novel by Umberto Eco, William Weaver, R.C.S. Libri. 'Baudolino' has captivated readers with its engaging narrative and deep character development. Rated 3.71 stars on Goodreads.",https://images.gr-assets.com/books/1479698120m/10507.jpg,3.71
Dark Magic,Christine Feehan,Thriller,A compelling Thriller novel by Christine Feehan. 'Dark Magic' has captivated readers with its engaging narrative and deep character development. Rated 4.24 stars on Goodreads.,https://images.gr-assets.com/books/1327895205m/287633.jpg,4.24
The Amber Room,Steve Berry,Business,A compelling Business novel by Steve Berry. 'The Amber Room' has captivated readers with its engaging narrative and deep character development. Rated 3.83 stars on Goodreads.,https://images.gr-assets.com/books/1329497506m/5369.jpg,3.83
The Omen Machine,Terry Goodkind,Science Fiction,A compelling Science Fiction novel by Terry Goodkind. 'The Omen Machine' has captivated readers with its engaging narrative and deep character development. Rated 3.66 stars on Goodreads.,https://images.gr-assets.com/books/1320450369m/8598554.jpg,3.66
,William Shakespeare,Biography,A compelling Biography novel by William Shakespeare. '' has captivated readers with its engaging narrative and deep character development. Rated 3.74 stars on Goodreads.,https://images.gr-assets.com/books/1328543324m/82356.jpg,3.74
Zodiac,Robert Graysmith,Fantasy,A compelling Fantasy novel by Robert Graysmith. 'Zodiac' has captivated readers with its engaging narrative and deep character development. Rated 3.89 stars on Goodreads.,https://images.gr-assets.com/books/1297734691m/105760.jpg,3.89
15th Affair,"James Patterson, Maxine Paetro",Fantasy,"A compelling Fantasy novel by James Patterson, Maxine Paetro. '15th Affair' has captivated readers with its engaging narrative and deep character development. Rated 4.04 stars on Goodreads.",https://images.gr-assets.com/books/1444918177m/25613617.jpg,4.04
The Constant Gardener,John le Carré,Science Fiction,A compelling Science Fiction novel by John le Carré. 'The Constant Gardener' has captivated readers with its engaging narrative and deep character development. Rated 3.78 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.78
Wish You Well,David Baldacci,Thriller,A compelling Thriller novel by David Baldacci. 'Wish You Well' has captivated readers with its engaging narrative and deep character development. Rated 3.94 stars on Goodreads.,https://placehold.co/400x600?text=No+Cover,3.94
Barnyard Dance,Sandra Boynton,Business,A compelling Business novel by Sandra Boynton. 'Barnyard Dance' has captivated readers with its engaging narrative and deep character development. Rated 4.25 stars on Goodreads.,https://images.gr-assets.com/books/1404580374m/31314.jpg,4.25
,John Sandford,Fiction,A compelling Fiction novel by John Sandford. '' has captivated readers with its engaging narrative and deep character development. Rated 4.22 stars on Goodreads.,https://images.gr-assets.com/books/1382035214m/18667817.jpg,4.22
The Passenger,Lisa Lutz,Mystery,A compelling Mystery novel by Lisa Lutz. 'The Passenger' has captivated readers with its engaging narrative and deep character development. Rated 3.71 stars on Goodreads.,https://images.gr-assets.com/books/1456682660m/26154406.jpg,3.71
Rush Too Far,Abbi Glines,Science Fiction,A compelling Science Fiction novel by Abbi Glines. 'Rush Too Far' has captivated readers with its engaging narrative and deep character development. Rated 4.25 stars on Goodreads.,https://images.gr-assets.com/books/1393569509m/18211536.jpg,4.25
Red Prophet,Orson Scott Card,Fiction,A compelling Fiction novel by Orson Scott Card. 'Red Prophet' has captivated readers with its engaging narrative and deep character development. Rated 3.78 stars on Goodreads.,https://images.gr-assets.com/books/1379147136m/7968.jpg,3.78
Animalia,Graeme Base,Fantasy,A compelling Fantasy novel by Graeme Base. 'Animalia' has captivated readers with its engaging narrative and deep character development. Rated 4.28 stars on Goodreads.,https://images.gr-assets.com/books/1344705263m/682751.jpg,4.28
A Hidden Fire,Elizabeth   Hunter,Business,A compelling Business novel by Elizabeth   Hunter. 'A Hidden Fire' has captivated readers with its engaging narrative and deep character development. Rated 4.05 stars on Goodreads.,https://images.gr-assets.com/books/1475548523m/12755792.jpg,4.05
Stone Butch Blues,Leslie Feinberg,Science Fiction,A compelling Science Fiction novel by Leslie Feinberg. 'Stone Butch Blues' has captivated readers with its engaging narrative and deep character development. Rated 4.27 stars on Goodreads.,https://images.gr-assets.com/books/1328758827m/139569.jpg,4.27
Don't Look Back,Jennifer L. Armentrout,Biography,A compelling Biography novel by Jennifer L. Armentrout. 'Don't Look Back' has captivated readers with its engaging narrative and deep character development. Rated 4.11 stars on Goodreads.,https://images.gr-assets.com/books/1380803444m/18296030.jpg,4.11
Girl Waits with Gun,Amy  Stewart,Biography,A compelling Biography novel by Amy  Stewart. 'Girl Waits with Gun' has captivated readers with its engaging narrative and deep character development. Rated 3.78 stars on Goodreads.,https://images.gr-assets.com/books/1500687846m/23719378.jpg,3.78
